,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
471,0,1,1,0,63.8,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
474,1,1,1,1,34.24657534246575,15.786301369863011,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
478,0,1,1,0,60.59452054794521,4.441095890410959,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
482,1,0,1,0,50.68767123287671,5.112328767123287,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
483,1,0,1,0,58.35616438356164,1.2712328767123289,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
485,0,1,1,2,50.345205479452055,11.6986301369863,1,1,1,1,4.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
487,0,0,0,1,46.01917808219178,18.035616438356165,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
492,1,0,1,0,42.74520547945205,13.865753424657534,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
493,1,1,1,0,63.93424657534246,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
495,0,0,1,0,49.6,3.608219178082192,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
496,1,0,1,0,63.56164383561644,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
497,0,1,1,0,27.34520547945205,5.112328767123287,1,0,0,1,2.0,False,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
502,1,1,1,1,48.032876712328765,22.03835616438356,1,0,0,0,3.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
507,0,1,1,0,59.1013698630137,5.945205479452055,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
508,0,1,1,0,45.224657534246575,11.865753424657534,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
510,0,1,1,0,55.19178082191781,2.8575342465753426,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
516,1,1,1,0,54.01095890410959,22.87123287671233,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
517,0,0,1,1,37.78082191780822,15.449315068493153,1,1,1,0,3.0,False,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
529,1,0,1,0,40.87123287671233,5.112328767123287,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
531,1,0,1,0,55.43287671232877,17.035616438356165,1,1,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
533,1,0,1,0,64.14520547945206,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
534,1,1,1,1,41.394520547945206,5.358904109589041,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
539,0,0,0,0,26.008219178082197,0.3561643835616438,1,0,0,1,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
541,1,0,0,0,62.64931506849315,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
551,0,1,0,1,29.016438356164382,3.2739726027397262,1,0,0,0,3.0,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
553,1,0,1,2,40.635616438356166,20.284931506849315,1,1,0,0,3.0,False,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
554,0,1,0,0,33.92602739726028,5.526027397260274,1,1,1,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
556,1,1,1,1,26.84931506849315,5.778082191780822,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
559,1,1,1,0,65.11780821917809,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
564,1,1,1,0,37.69315068493151,6.945205479452055,1,0,0,1,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
566,1,1,1,1,38.76164383561644,4.358904109589041,1,1,1,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
567,1,0,1,0,59.87397260273973,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
574,0,1,0,1,36.78082191780822,8.610958904109589,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
575,1,0,1,0,42.945205479452056,0.7753424657534247,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
583,1,1,0,1,30.43013698630137,0.3561643835616438,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
584,1,0,1,0,58.95342465753425,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
587,1,0,1,0,62.9041095890411,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
588,1,1,1,0,36.293150684931504,15.953424657534246,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
590,1,0,1,0,51.38630136986301,10.695890410958905,1,0,0,1,2.0,False,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
598,1,1,1,1,34.58082191780822,1.8575342465753424,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
599,0,1,1,0,32.635616438356166,6.027397260273973,1,0,0,0,2.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
603,0,1,1,0,35.85479452054795,0.8575342465753425,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
605,0,1,1,2,37.81643835616438,0.4383561643835616,1,1,1,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
607,0,1,1,0,54.75890410958904,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
611,0,1,1,1,27.994520547945207,0.8575342465753425,1,1,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
614,1,1,1,0,47.49041095890411,6.86027397260274,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
615,0,1,1,1,50.61917808219178,7.191780821917808,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
623,1,0,1,0,55.7945205479452,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
625,1,1,0,2,38.15890410958904,8.361643835616439,1,0,0,0,4.0,True,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
626,1,1,0,2,38.15890410958904,8.361643835616439,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
628,1,1,1,0,49.81917808219178,8.276712328767124,1,0,1,1,1.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
629,0,1,1,0,43.21643835616438,7.947945205479452,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
632,1,1,1,0,27.794520547945204,4.608219178082192,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
635,0,1,1,1,31.013698630136982,4.358904109589041,1,0,0,1,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
638,1,0,0,1,38.83013698630137,5.273972602739726,1,0,0,1,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
639,0,1,1,1,46.05205479452055,9.115068493150686,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
641,1,0,1,0,62.81369863013698,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
643,1,0,1,1,29.90684931506849,2.5232876712328767,1,0,0,0,3.0,False,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
644,1,0,1,2,32.50410958904109,12.364383561643836,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
647,1,0,1,0,54.512328767123286,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
650,1,0,1,0,58.035616438356165,3.024657534246576,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
653,1,0,1,0,60.96986301369863,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
656,1,0,1,0,53.20821917808219,5.526027397260274,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
657,1,1,1,0,34.13972602739726,1.8575342465753424,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
663,1,0,0,0,52.77534246575343,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
664,0,0,0,1,24.22739726027397,1.356164383561644,1,1,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
666,0,1,0,0,30.28767123287671,2.9424657534246577,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
667,0,1,1,2,36.602739726027394,11.194520547945206,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
672,0,1,1,0,47.00821917808219,8.191780821917808,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
673,0,1,1,0,57.02739726027397,2.271232876712329,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
674,0,1,1,0,28.21095890410959,6.112328767123287,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
677,0,1,1,0,56.6,0.8575342465753425,1,1,1,1,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
678,1,1,1,2,38.24109589041096,8.276712328767124,1,0,0,0,4.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
680,0,1,0,0,43.45753424657534,13.865753424657534,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
683,0,0,1,2,37.88493150684931,16.44931506849315,1,1,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
685,1,0,1,0,58.61917808219178,2.7753424657534245,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
691,1,0,1,0,32.47397260273973,13.865753424657534,1,1,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
696,0,1,1,0,60.31232876712329,28.04383561643836,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
698,1,1,1,0,58.49315068493151,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
701,1,0,1,0,61.06849315068493,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
702,1,1,1,1,38.07123287671233,0.9424657534246575,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
705,0,0,1,0,30.235616438356164,11.783561643835617,1,1,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
708,1,1,1,1,39.654794520547945,6.189041095890411,1,0,0,1,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
709,1,0,1,0,64.03287671232877,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
710,0,0,0,0,46.586301369863016,12.531506849315068,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
711,1,0,1,1,30.24383561643836,7.695890410958904,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
714,1,0,1,0,42.32876712328767,2.1095890410958904,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
720,1,0,1,2,41.47945205479452,8.695890410958905,1,1,0,1,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
723,1,1,1,0,35.87671232876713,4.526027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
731,0,1,1,2,47.345205479452055,15.282191780821918,1,1,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
732,1,0,1,0,51.11232876712329,7.276712328767124,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
733,1,1,1,0,61.35616438356164,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
734,1,1,1,0,32.38904109589041,2.024657534246576,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
735,1,0,1,1,48.942465753424656,19.36986301369863,1,0,0,1,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
738,1,0,1,0,45.37534246575343,2.8575342465753426,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
742,1,1,1,1,38.47945205479452,2.8575342465753426,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
743,0,1,1,1,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
744,0,1,1,1,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,True,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
750,1,0,1,0,56.67945205479453,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
753,1,0,1,0,65.09041095890412,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
758,0,1,1,0,62.24657534246575,2.356164383561644,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
760,1,1,1,0,55.88767123287671,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
762,1,0,0,0,61.0,2.271232876712329,1,0,0,1,1.0,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
763,1,0,0,0,61.0,2.271232876712329,1,0,0,1,1.0,True,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
764,1,1,1,2,34.917808219178085,1.4383561643835616,1,0,0,1,4.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
766,1,0,0,0,46.06575342465754,18.12054794520548,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
772,1,0,0,0,62.54246575342466,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
773,1,1,1,1,37.72054794520548,7.027397260273973,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
781,0,1,1,0,40.36438356164384,3.778082191780822,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
784,1,0,0,0,30.71780821917808,7.027397260273973,1,0,0,1,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
785,1,0,1,1,37.30684931506849,7.528767123287671,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
786,0,1,1,0,49.9013698630137,9.610958904109587,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
788,0,1,1,0,49.43835616438356,4.945205479452055,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
789,0,0,1,0,60.6,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
790,1,0,1,0,30.46027397260274,10.610958904109587,1,1,0,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
791,1,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
800,1,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
810,1,1,1,0,32.93424657534246,0.3561643835616438,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
814,0,1,1,2,45.36438356164384,8.863013698630137,1,0,0,0,4.0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
817,1,0,1,0,45.44657534246576,2.7753424657534245,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
818,1,0,1,1,47.915068493150685,20.704109589041096,1,0,1,0,3.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
819,1,0,1,0,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
826,1,0,1,1,62.42191780821918,-1000.6657534246576,1,0,0,0,3.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
827,1,0,1,0,50.44931506849315,14.254794520547945,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
828,1,0,1,0,51.55342465753424,2.997260273972602,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
830,0,0,1,0,34.59178082191781,14.506849315068491,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
831,0,1,1,1,46.75890410958904,0.6657534246575343,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
833,1,0,1,1,43.40547945205479,3.83013698630137,1,0,1,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
837,1,0,1,0,60.43561643835616,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
838,1,0,1,1,55.36438356164384,22.008219178082197,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
840,1,1,1,0,52.48219178082192,12.33972602739726,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
841,1,0,1,0,61.14794520547945,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
847,0,1,1,1,44.76164383561644,12.75068493150685,1,1,1,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
848,1,0,0,0,56.49589041095891,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
849,1,1,1,0,51.917808219178085,2.745205479452055,1,1,1,0,2.0,True,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
850,1,1,1,0,51.917808219178085,2.745205479452055,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
853,1,0,0,0,57.45205479452055,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
855,1,0,0,0,27.78356164383561,6.934246575342466,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
858,0,1,1,0,41.56712328767123,6.504109589041096,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
859,1,0,0,0,35.35342465753425,11.772602739726029,1,0,1,0,1.0,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
861,1,1,1,0,51.512328767123286,2.5013698630136987,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
862,0,0,1,0,51.17808219178082,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
863,0,1,1,1,37.31780821917808,3.0876712328767124,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
866,0,1,1,1,34.967123287671235,6.178082191780822,1,0,1,0,3.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
869,0,1,0,0,27.2054794520548,1.8465753424657532,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
870,1,0,1,2,29.81095890410959,0.3342465753424657,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
871,1,0,1,1,29.052054794520547,6.504109589041096,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
873,1,0,1,1,34.10958904109589,4.016438356164383,1,0,0,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
874,1,0,1,0,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
882,1,0,1,0,50.56438356164384,18.605479452054794,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
887,1,0,0,0,31.36438356164384,5.4301369863013695,1,0,0,0,1.0,False,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
889,1,1,1,1,39.75890410958904,12.591780821917808,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
892,0,1,1,0,38.70958904109589,15.775342465753424,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
898,1,0,1,1,42.72328767123288,1.9315068493150684,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
899,1,0,1,2,60.512328767123286,-1000.6657534246576,1,0,0,0,4.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
900,1,1,1,1,32.605479452054794,0.5013698630136987,1,0,0,1,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
902,0,0,1,0,46.29041095890411,0.6794520547945205,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
904,1,0,1,0,48.67671232876712,10.421917808219176,1,0,0,0,2.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
911,0,1,1,3,41.57260273972603,1.5945205479452054,1,0,0,0,5.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
915,1,0,0,0,31.36438356164384,2.92054794520548,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
916,0,1,0,0,54.71780821917808,18.10958904109589,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
922,0,0,1,0,50.55890410958904,20.5972602739726,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
925,1,0,1,0,60.54794520547945,1.5835616438356164,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
930,1,0,1,1,30.156164383561645,2.0876712328767124,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
933,1,0,1,1,30.156164383561645,2.0876712328767124,1,0,0,0,3.0,True,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
937,1,0,1,0,59.84931506849315,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
943,1,0,1,0,54.97534246575343,10.926027397260274,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
949,1,0,1,0,51.8,6.767123287671233,1,0,0,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
950,0,0,1,1,46.87671232876713,1.0136986301369864,1,0,0,0,3.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
953,0,0,1,1,26.156164383561645,3.671232876712329,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
957,1,0,1,0,36.47945205479452,14.257534246575345,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
958,1,0,1,0,58.67123287671233,7.517808219178082,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
959,1,0,1,0,57.93972602739726,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
960,1,1,0,1,31.50958904109589,2.0136986301369864,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
963,1,0,1,0,32.61643835616438,6.767123287671233,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
971,1,0,1,1,43.17808219178082,5.090410958904109,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
972,1,0,1,1,41.35890410958904,7.841095890410959,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
973,0,1,1,4,38.76712328767123,1.0986301369863014,1,0,0,0,6.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
974,1,0,1,0,57.41917808219178,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
976,1,0,1,0,49.68767123287671,27.698630136986303,1,0,1,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
979,1,0,0,0,52.79726027397261,13.257534246575345,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
984,1,0,1,0,60.90684931506849,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
985,0,0,1,0,62.78630136986301,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
986,1,1,0,1,25.506849315068493,4.597260273972603,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
